,MethodA,MethodB,ReferenceCount
0,com.coveros.training.mathematics.FibServlet.forwardToResult,com.coveros.training.helpers.ServletUtils.forwardToRestfulResult,1
0,com.coveros.training.mathematics.FibServlet.static {},com.coveros.training.mathematics.FibServlet.logger,1
0,com.coveros.training.mathematics.FibServlet.tailRecursiveAlgo1Calc,com.coveros.training.mathematics.FibServlet.logger,1
0,com.coveros.training.mathematics.FibServlet.tailRecursiveAlgo1Calc,com.coveros.training.mathematics.FibonacciIterative.fibAlgo1,1
0,com.coveros.training.mathematics.FibServlet.tailRecursiveAlgo2Calc,com.coveros.training.mathematics.FibServlet.logger,1
0,com.coveros.training.mathematics.FibServlet.tailRecursiveAlgo2Calc,com.coveros.training.mathematics.FibonacciIterative.fibAlgo2,1
0,com.coveros.training.mathematics.FunctionalField.field,com.coveros.training.mathematics.FunctionalField.untypedField,1
0,com.coveros.training.mathematics.MathServlet.doPost,com.coveros.training.mathematics.MathServlet.forwardToResult,1
0,com.coveros.training.mathematics.MathServlet.doPost,com.coveros.training.mathematics.MathServlet.logger,1
0,com.coveros.training.mathematics.MathServlet.doPost,com.coveros.training.mathematics.MathServlet.putNumberInRequest,1
0,com.coveros.training.mathematics.MathServlet.doPost,com.coveros.training.mathematics.MathServlet.setResultToSum,1
0,com.coveros.training.mathematics.MathServlet.forwardToResult,com.coveros.training.helpers.ServletUtils.forwardToRestfulResult,1
0,com.coveros.training.mathematics.MathServlet.setResultToSum,com.coveros.training.mathematics.Calculator.add,1
0,com.coveros.training.mathematics.MathServlet.static {},com.coveros.training.mathematics.MathServlet.logger,1
0,com.coveros.training.mathematics.TailRecursive.lambda$tailie$0,com.coveros.training.mathematics.TailRecursive$$.epsilon,1
0,com.coveros.training.mathematics.TailRecursive$$.static {},com.coveros.training.mathematics.TailRecursive$$.$VALUES,1
0,com.coveros.training.mathematics.TailRecursive$$.static {},com.coveros.training.mathematics.TailRecursive$$.END,1
0,com.coveros.training.mathematics.TailRecursive$$.static {},com.coveros.training.mathematics.TailRecursive$$.TailRecursive$$,1
0,com.coveros.training.mathematics.TailRecursive$$.values,com.coveros.training.mathematics.TailRecursive$$.$VALUES,1
0,com.coveros.training.mathematics.TailRecursive$$.values,com.coveros.training.mathematics.TailRecursive$$[].clone,1
0,com.coveros.training.persistence.DbServlet.DbServlet,com.coveros.training.persistence.DbServlet.pl,2
0,com.coveros.training.persistence.DbServlet.DbServlet,com.coveros.training.persistence.PersistenceLayer.PersistenceLayer,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.helpers.ServletUtils.forwardToResult,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.persistence.DbServlet.logger,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.persistence.DbServlet.pl,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.persistence.IPersistenceLayer.cleanAndMigrateDatabase,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.persistence.IPersistenceLayer.cleanDatabase,1
0,com.coveros.training.persistence.DbServlet.doGet,com.coveros.training.persistence.IPersistenceLayer.migrateDatabase,1
0,com.coveros.training.persistence.DbServlet.static {},com.coveros.training.persistence.DbServlet.logger,1
0,com.coveros.training.persistence.EmptyDataSource.getConnection,com.coveros.training.persistence.NotImplementedException.NotImplementedException,2
0,com.coveros.training.persistence.EmptyDataSource.getLogWriter,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.EmptyDataSource.getLoginTimeout,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.EmptyDataSource.getParentLogger,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.EmptyDataSource.isWrapperFor,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.EmptyDataSource.setLogWriter,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.EmptyDataSource.setLoginTimeout,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.EmptyDataSource.unwrap,com.coveros.training.persistence.NotImplementedException.NotImplementedException,1
0,com.coveros.training.persistence.ParameterObject.ParameterObject,com.coveros.training.persistence.ParameterObject.data,1
0,com.coveros.training.persistence.ParameterObject.ParameterObject,com.coveros.training.persistence.ParameterObject.type,1
0,com.coveros.training.persistence.ParameterObject.createEmpty,com.coveros.training.persistence.ParameterObject.ParameterObject,1
0,com.coveros.training.persistence.ParameterObject.equals,com.coveros.training.persistence.ParameterObject.data,1
0,com.coveros.training.persistence.ParameterObject.equals,com.coveros.training.persistence.ParameterObject.type,1
0,com.coveros.training.persistence.ParameterObject.hashCode,com.coveros.training.persistence.ParameterObject.data,1
0,com.coveros.training.persistence.ParameterObject.hashCode,com.coveros.training.persistence.ParameterObject.type,1
0,com.coveros.training.persistence.ParameterObject.isEmpty,com.coveros.training.persistence.ParameterObject.createEmpty,1
0,com.coveros.training.persistence.ParameterObject.isEmpty,com.coveros.training.persistence.ParameterObject.equals,1
0,com.coveros.training.persistence.PersistenceLayer.PersistenceLayer,com.coveros.training.persistence.PersistenceLayer.obtainConnectionPool,1
0,com.coveros.training.persistence.PersistenceLayer.PersistenceLayer,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.areCredentialsValid,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.areCredentialsValid,com.coveros.training.persistence.PersistenceLayer.createHashedValueFromPassword,1
0,com.coveros.training.persistence.PersistenceLayer.areCredentialsValid,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.areCredentialsValid,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.cleanAndMigrateDatabase,com.coveros.training.persistence.PersistenceLayer.cleanDatabase,1
0,com.coveros.training.persistence.PersistenceLayer.cleanAndMigrateDatabase,com.coveros.training.persistence.PersistenceLayer.migrateDatabase,1
0,com.coveros.training.persistence.PersistenceLayer.cleanDatabase,com.coveros.training.persistence.PersistenceLayer.configureFlyway,1
0,com.coveros.training.persistence.PersistenceLayer.configureFlyway,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.createEmpty,com.coveros.training.persistence.EmptyDataSource.EmptyDataSource,1
0,com.coveros.training.persistence.PersistenceLayer.createEmpty,com.coveros.training.persistence.PersistenceLayer.PersistenceLayer,1
0,com.coveros.training.persistence.PersistenceLayer.createExtractor,com.coveros.training.persistence.PersistenceLayer.throwingFunctionWrapper,1
0,com.coveros.training.persistence.PersistenceLayer.createHashedValueFromPassword,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.createHashedValueFromPassword,com.coveros.training.persistence.PersistenceLayer.bytesToHex,1
0,com.coveros.training.persistence.PersistenceLayer.createHashedValueFromPassword,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.createLoan,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.persistence.PersistenceLayer.createLoan,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.persistence.PersistenceLayer.createLoan,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.deleteBook,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.deleteBook,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.deleteBorrower,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.deleteBorrower,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement,com.coveros.training.persistence.PersistenceLayer.$assertionsDisabled,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement,com.coveros.training.persistence.SqlData.description,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,com.coveros.training.persistence.PersistenceLayer.executeInsertOnPreparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.executeUpdateOnPreparedStatement,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,com.coveros.training.persistence.PersistenceLayer.executeUpdateOnPreparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys,1
0,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.getBorrowerName,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.getBorrowerName,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.getBorrowerName,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.getBorrowerName,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.isEmpty,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$areCredentialsValid$12,com.coveros.training.persistence.PersistenceLayer.$assertionsDisabled,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$createExtractor$1,com.coveros.training.persistence.PersistenceLayer$ThrowingFunction.apply,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$getBorrowerName$2,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$listAllBorrowers$8,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$listAllBorrowers$8,com.coveros.training.library.domainobjects.Borrower.Borrower,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$listBooks$7,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$listBooks$7,com.coveros.training.library.domainobjects.Book.Book,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBooksById$5,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBooksById$5,com.coveros.training.library.domainobjects.Book.Book,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBooksByTitle$4,com.coveros.training.library.domainobjects.Book.Book,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBorrowerDataByName$3,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBorrowerDataByName$3,com.coveros.training.library.domainobjects.Borrower.Borrower,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBorrowersById$6,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchBorrowersById$6,com.coveros.training.library.domainobjects.Borrower.Borrower,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForLoanByBook$10,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForLoanByBook$10,com.coveros.training.library.domainobjects.Borrower.Borrower,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForLoanByBook$10,com.coveros.training.library.domainobjects.Loan.Loan,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForLoanByBorrower$9,com.coveros.training.helpers.StringUtils.makeNotNullable,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForLoanByBorrower$9,com.coveros.training.library.domainobjects.Book.Book,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForLoanByBorrower$9,com.coveros.training.library.domainobjects.Loan.Loan,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$searchForUserByName$11,com.coveros.training.authentication.domainobjects.User.User,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$throwingFunctionWrapper$0,com.coveros.training.persistence.PersistenceLayer$ThrowingFunction.apply,1
0,com.coveros.training.persistence.PersistenceLayer.lambda$throwingFunctionWrapper$0,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.listAllBooks,com.coveros.training.persistence.PersistenceLayer.listBooks,1
0,com.coveros.training.persistence.PersistenceLayer.listAllBorrowers,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.listAllBorrowers,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.listAllBorrowers,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.listAvailableBooks,com.coveros.training.persistence.PersistenceLayer.listBooks,1
0,com.coveros.training.persistence.PersistenceLayer.listBooks,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.listBooks,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.listBooks,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.migrateDatabase,com.coveros.training.persistence.PersistenceLayer.configureFlyway,1
0,com.coveros.training.persistence.PersistenceLayer.prepareStatementWithKeys,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.runBackup,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.runBackup,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.runQuery,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.runQuery,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.runQuery,com.coveros.training.persistence.SqlData.extractor,1
0,com.coveros.training.persistence.PersistenceLayer.runQuery,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.persistence.PersistenceLayer.runQuery,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.runRestore,com.coveros.training.persistence.PersistenceLayer.dataSource,1
0,com.coveros.training.persistence.PersistenceLayer.runRestore,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.PersistenceLayer.saveNewBook,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.saveNewBook,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.saveNewBorrower,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.saveNewBorrower,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.saveNewUser,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.saveNewUser,com.coveros.training.persistence.PersistenceLayer.executeInsertTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksById,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksById,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksById,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksById,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksByTitle,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksByTitle,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksByTitle,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchBooksByTitle,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowerDataByName,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowerDataByName,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowerDataByName,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowerDataByName,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowersById,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowersById,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowersById,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchBorrowersById,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBook,com.coveros.training.library.domainobjects.Book.id,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBook,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBook,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBook,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBorrower,com.coveros.training.library.domainobjects.Borrower.id,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBorrower,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBorrower,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchForLoanByBorrower,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.searchForUserByName,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.searchForUserByName,com.coveros.training.persistence.PersistenceLayer.createExtractor,1
0,com.coveros.training.persistence.PersistenceLayer.searchForUserByName,com.coveros.training.persistence.PersistenceLayer.runQuery,1
0,com.coveros.training.persistence.PersistenceLayer.searchForUserByName,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.PersistenceLayer.static {},com.coveros.training.persistence.PersistenceLayer.$assertionsDisabled,1
0,com.coveros.training.persistence.PersistenceLayer.updateBorrower,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.updateBorrower,com.coveros.training.helpers.CheckUtils.StringMustNotBeNullOrEmpty,1
0,com.coveros.training.persistence.PersistenceLayer.updateBorrower,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,1
0,com.coveros.training.persistence.PersistenceLayer.updateUserWithPassword,com.coveros.training.helpers.CheckUtils.IntParameterMustBePositive,1
0,com.coveros.training.persistence.PersistenceLayer.updateUserWithPassword,com.coveros.training.persistence.PersistenceLayer.createHashedValueFromPassword,1
0,com.coveros.training.persistence.PersistenceLayer.updateUserWithPassword,com.coveros.training.persistence.PersistenceLayer.executeUpdateTemplate,1
0,com.coveros.training.persistence.SqlData.SqlData,com.coveros.training.persistence.SqlData.description,1
0,com.coveros.training.persistence.SqlData.SqlData,com.coveros.training.persistence.SqlData.extractor,1
0,com.coveros.training.persistence.SqlData.SqlData,com.coveros.training.persistence.SqlData.generateParams,1
0,com.coveros.training.persistence.SqlData.SqlData,com.coveros.training.persistence.SqlData.params,1
0,com.coveros.training.persistence.SqlData.SqlData,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.persistence.SqlData.addParameter,com.coveros.training.persistence.ParameterObject.ParameterObject,1
0,com.coveros.training.persistence.SqlData.addParameter,com.coveros.training.persistence.SqlData.params,1
0,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,com.coveros.training.persistence.ParameterObject.data,1
0,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,com.coveros.training.persistence.ParameterObject.type,1
0,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,com.coveros.training.persistence.SqlData.params,1
0,com.coveros.training.persistence.SqlData.applyParametersToPreparedStatement,com.coveros.training.persistence.SqlRuntimeException.SqlRuntimeException,1
0,com.coveros.training.persistence.SqlData.createEmpty,com.coveros.training.persistence.SqlData.SqlData,1
0,com.coveros.training.persistence.SqlData.equals,com.coveros.training.persistence.SqlData.description,1
0,com.coveros.training.persistence.SqlData.equals,com.coveros.training.persistence.SqlData.extractor,1
0,com.coveros.training.persistence.SqlData.equals,com.coveros.training.persistence.SqlData.params,1
0,com.coveros.training.persistence.SqlData.equals,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.persistence.SqlData.generateParams,com.coveros.training.persistence.SqlData.addParameter,1
0,com.coveros.training.persistence.SqlData.hashCode,com.coveros.training.persistence.SqlData.description,1
0,com.coveros.training.persistence.SqlData.hashCode,com.coveros.training.persistence.SqlData.extractor,1
0,com.coveros.training.persistence.SqlData.hashCode,com.coveros.training.persistence.SqlData.params,1
0,com.coveros.training.persistence.SqlData.hashCode,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.persistence.SqlData.isEmpty,com.coveros.training.persistence.SqlData.createEmpty,1
0,com.coveros.training.persistence.SqlData.isEmpty,com.coveros.training.persistence.SqlData.equals,1
0,com.coveros.training.persistence.SqlData.toString,com.coveros.training.persistence.SqlData.description,1
0,com.coveros.training.persistence.SqlData.toString,com.coveros.training.persistence.SqlData.params,1
0,com.coveros.training.persistence.SqlData.toString,com.coveros.training.persistence.SqlData.preparedStatement,1
0,com.coveros.training.tomcat.WebAppListener.WebAppListener,com.coveros.training.persistence.PersistenceLayer.PersistenceLayer,1
0,com.coveros.training.tomcat.WebAppListener.WebAppListener,com.coveros.training.tomcat.WebAppListener.pl,2
0,com.coveros.training.tomcat.WebAppListener.contextInitialized,com.coveros.training.persistence.IPersistenceLayer.cleanAndMigrateDatabase,1
0,com.coveros.training.tomcat.WebAppListener.contextInitialized,com.coveros.training.tomcat.WebAppListener.pl,1
